Transaction ID,Customer ID,Gender,Age,Product Category,Price per Unit,Geography,Product name,Salesperson,Profit,Total Amount,Quantity,Order Date,Ship Date
271437,CUST3934,Male,21,Miscellaneous,62.76,UK,Organic Choco Syrup,Oby Sorrel,0.0,10.0,1,2025-01-02,2025-01-09
539608,CUST6665,Male,24,Miscellaneous,47.39,New Zealand,Eclairs,Van Tuxwell,0.0,10.0,1,2023-04-24,2023-04-29
870508,CUST5149,Male,33,Miscellaneous,83.4,UK,Drinking Coco,Mallorie Waber,0.0,10.0,1,2024-07-21,2024-07-24
722234,CUST3673,Female,46,Miscellaneous,40.59,UK,Milk Bars,Oby Sorrel,0.0,10.0,1,2024-06-11,2024-06-15
899128,CUST2337,Female,65,Miscellaneous,74.27,New Zealand,Mint Chip Choco,Karlen McCaffrey,0.0,10.0,1,2025-02-18,2025-02-24
346007,CUST3565,Male,50,Miscellaneous,73.02,USA,Raspberry Choco,Jehu Rudeforth,0.0,10.0,1,2023-03-14,2023-03-17
441287,CUST7758,Male,19,Miscellaneous,32.51,UK,85% Dark Bars,Kelci Walkden,0.0,10.0,1,2024-07-30,2024-08-06
439514,CUST6650,Female,18,Miscellaneous,98.33,USA,Almond Choco,Kelci Walkden,0.0,10.0,1,2024-09-12,2024-09-19
205013,CUST6517,Male,44,Miscellaneous,26.8,Canada,Orange Choco,Marney O'Breen,0.0,10.0,1,2023-11-27,2023-12-04
861338,CUST3895,Female,49,Miscellaneous,70.88,India,Fruit & Nut Bars,Dennison Crosswaite,0.0,10.0,1,2023-06-13,2023-06-17
351791,CUST6009,Male,42,Miscellaneous,5.71,Canada,Smooth Sliky Salty,Brien Boise,0.0,10.0,1,2024-03-20,2024-03-23
775567,CUST4773,Female,63,Miscellaneous,70.07,Canada,Baker's Choco Chips,Barr Faughny,0.0,10.0,1,2025-01-06,2025-01-10
534471,CUST7574,Female,27,Miscellaneous,94.88,India,Smooth Sliky Salty,Brien Boise,0.0,10.0,1,2024-07-14,2024-07-20
861757,CUST5110,Male,22,Miscellaneous,38.66,Australia,Drinking Coco,Jan Morforth,0.0,10.0,1,2024-08-21,2024-08-28
444728,CUST1404,Female,25,Miscellaneous,83.81,India,Spicy Special Slims,Brien Boise,0.0,10.0,1,2023-10-08,2023-10-15
434202,CUST6102,Male,20,Miscellaneous,35.61,UK,Eclairs,Van Tuxwell,0.0,10.0,1,2025-01-20,2025-01-27
745947,CUST9600,Female,42,Miscellaneous,45.62,India,Caramel Stuffed Bars,Wilone O'Kielt,0.0,10.0,1,2023-11-26,2023-12-01
758695,CUST8057,Male,25,Miscellaneous,23.06,UK,After Nines,Jehu Rudeforth,0.0,10.0,1,2024-05-25,2024-05-28
597347,CUST8718,Male,26,Miscellaneous,90.29,Canada,White Choc,Barr Faughny,0.0,10.0,1,2024-11-07,2024-11-14
959191,CUST5134,Male,49,Miscellaneous,92.87,India,Organic Choco Syrup,Gunar Cockshoot,0.0,10.0,1,2024-04-22,2024-04-28
709566,CUST1571,Female,44,Miscellaneous,69.5,Canada,Smooth Sliky Salty,Mallorie Waber,0.0,10.0,1,2023-11-14,2023-11-18
177866,CUST9689,Female,56,Miscellaneous,23.59,India,Eclairs,Mallorie Waber,0.0,10.0,1,2024-01-21,2024-01-25
808774,CUST8256,Female,51,Miscellaneous,96.4,Australia,Raspberry Choco,Rafaelita Blaksland,0.0,10.0,1,2024-04-04,2024-04-10
574825,CUST8332,Female,50,Miscellaneous,70.46,UK,50% Dark Bites,Karlen McCaffrey,0.0,10.0,1,2023-09-21,2023-09-25
927182,CUST3289,Male,46,Miscellaneous,51.35,Australia,50% Dark Bites,Kaine Padly,0.0,10.0,1,2025-03-09,2025-03-12
104414,CUST8513,Male,52,Miscellaneous,60.18,Australia,Eclairs,Gigi Bohling,0.0,10.0,1,2024-03-09,2024-03-14
745518,CUST1031,Male,53,Miscellaneous,15.43,India,Drinking Coco,Oby Sorrel,0.0,10.0,1,2024-09-16,2024-09-22
620596,CUST1492,Male,64,Miscellaneous,72.68,New Zealand,Baker's Choco Chips,Van Tuxwell,0.0,10.0,1,2024-08-15,2024-08-18
434176,CUST2462,Female,40,Miscellaneous,28.71,India,Peanut Butter Cubes,Husein Augar,0.0,10.0,1,2023-10-22,2023-10-27
195921,CUST3556,Male,65,Miscellaneous,85.06,Australia,Baker's Choco Chips,Andria Kimpton,0.0,10.0,1,2023-04-09,2023-04-15
922755,CUST7298,Male,43,Miscellaneous,92.97,Canada,Choco Coated Almonds,Madelene Upcott,0.0,10.0,1,2024-05-02,2024-05-09
214394,CUST6472,Male,63,Miscellaneous,91.52,India,70% Dark Bites,Brien Boise,0.0,10.0,1,2024-09-15,2024-09-18
702283,CUST7112,Female,29,Miscellaneous,85.9,Canada,White Choc,Jehu Rudeforth,0.0,10.0,1,2023-04-20,2023-04-27
279063,CUST2111,Male,41,Miscellaneous,57.02,Australia,Almond Choco,Andria Kimpton,0.0,10.0,1,2024-05-22,2024-05-25
639913,CUST6619,Female,33,Miscellaneous,77.64,Canada,After Nines,Dotty Strutley,0.0,10.0,1,2025-02-08,2025-02-13
679129,CUST5061,Female,20,Miscellaneous,59.1,USA,Eclairs,Karlen McCaffrey,0.0,10.0,1,2025-03-03,2025-03-09
493727,CUST4171,Female,18,Miscellaneous,64.71,Canada,Fruit & Nut Bars,Karlen McCaffrey,0.0,10.0,1,2023-09-02,2023-09-06
964868,CUST2561,Female,59,Miscellaneous,8.66,USA,85% Dark Bars,Gunar Cockshoot,0.0,10.0,1,2023-09-25,2023-09-29
468437,CUST5234,Male,46,Miscellaneous,78.94,New Zealand,Raspberry Choco,Dotty Strutley,0.0,10.0,1,2025-03-10,2025-03-14
358543,CUST1976,Female,29,Miscellaneous,17.03,Canada,Caramel Stuffed Bars,Marney O'Breen,0.0,10.0,1,2023-12-05,2023-12-09
814279,CUST4520,Male,20,Miscellaneous,53.68,India,Organic Choco Syrup,Dennison Crosswaite,0.0,10.0,1,2024-12-02,2024-12-08
730602,CUST5241,Female,26,Miscellaneous,13.34,UK,Mint Chip Choco,Camilla Castle,0.0,10.0,1,2024-05-10,2024-05-13
778701,CUST9462,Female,37,Miscellaneous,24.75,USA,70% Dark Bites,Brien Boise,0.0,10.0,1,2023-07-03,2023-07-08
583642,CUST1320,Male,24,Miscellaneous,79.25,Australia,99% Dark & Pure,Madelene Upcott,0.0,10.0,1,2024-07-11,2024-07-15
273158,CUST9748,Male,44,Miscellaneous,10.53,Australia,Eclairs,Mallorie Waber,0.0,10.0,1,2024-09-27,2024-10-04
397525,CUST1491,Female,55,Miscellaneous,97.5,India,99% Dark & Pure,Marney O'Breen,0.0,10.0,1,2024-07-12,2024-07-18
148409,CUST2745,Male,22,Miscellaneous,18.01,USA,Fruit & Nut Bars,Husein Augar,0.0,10.0,1,2024-07-11,2024-07-16
337990,CUST3127,Female,59,Miscellaneous,97.48,Australia,Almond Choco,Kelci Walkden,0.0,10.0,1,2023-12-12,2023-12-17
550803,CUST8821,Male,43,Miscellaneous,50.68,USA,Milk Bars,Ches Bonnell,0.0,10.0,1,2024-12-20,2024-12-27
606953,CUST5648,Male,39,Miscellaneous,94.01,UK,Caramel Stuffed Bars,Jan Morforth,0.0,10.0,1,2023-11-25,2023-12-02
872489,CUST5054,Male,60,Miscellaneous,87.79,New Zealand,70% Dark Bites,Brien Boise,0.0,10.0,1,2023-11-08,2023-11-14
933563,CUST9424,Male,21,Miscellaneous,14.76,India,85% Dark Bars,Oby Sorrel,0.0,10.0,1,2024-07-22,2024-07-28
269937,CUST6489,Female,51,Miscellaneous,88.74,New Zealand,Smooth Sliky Salty,Kaine Padly,0.0,10.0,1,2024-11-02,2024-11-07
514234,CUST5137,Male,29,Miscellaneous,8.35,Australia,70% Dark Bites,Gigi Bohling,0.0,10.0,1,2024-12-02,2024-12-09
645042,CUST6801,Male,29,Miscellaneous,61.87,UK,50% Dark Bites,Jan Morforth,0.0,10.0,1,2023-10-01,2023-10-07
914054,CUST6073,Female,56,Miscellaneous,31.94,Canada,White Choc,Gunar Cockshoot,0.0,10.0,1,2023-08-26,2023-09-02
481124,CUST6512,Male,38,Miscellaneous,76.09,Australia,Spicy Special Slims,Jehu Rudeforth,0.0,10.0,1,2025-02-22,2025-02-26
721777,CUST3435,Male,64,Miscellaneous,28.68,UK,Baker's Choco Chips,Husein Augar,0.0,10.0,1,2025-03-09,2025-03-14
888498,CUST6795,Female,18,Miscellaneous,54.9,New Zealand,After Nines,Rafaelita Blaksland,0.0,10.0,1,2024-06-26,2024-06-29
626866,CUST9467,Male,34,Miscellaneous,7.26,New Zealand,Mint Chip Choco,Madelene Upcott,0.0,10.0,1,2024-11-25,2024-12-02
607488,CUST9268,Female,41,Miscellaneous,92.0,UK,70% Dark Bites,Madelene Upcott,0.0,10.0,1,2024-07-14,2024-07-18
496066,CUST8889,Female,46,Miscellaneous,82.26,Australia,Organic Choco Syrup,Barr Faughny,0.0,10.0,1,2023-11-02,2023-11-05
746818,CUST3323,Female,28,Miscellaneous,17.2,New Zealand,Drinking Coco,Beverie Moffet,0.0,10.0,1,2024-08-18,2024-08-22
940115,CUST9025,Male,28,Miscellaneous,66.97,India,Eclairs,Beverie Moffet,0.0,10.0,1,2023-11-15,2023-11-18
879528,CUST5094,Female,44,Miscellaneous,93.46,India,Eclairs,Andria Kimpton,0.0,10.0,1,2023-09-15,2023-09-20
567986,CUST1419,Male,52,Miscellaneous,25.29,UK,85% Dark Bars,Gigi Bohling,0.0,10.0,1,2024-06-02,2024-06-08
180561,CUST6606,Male,37,Miscellaneous,63.43,UK,Raspberry Choco,Roddy Speechley,0.0,10.0,1,2024-02-13,2024-02-18
776746,CUST1722,Female,60,Miscellaneous,46.51,UK,Mint Chip Choco,Dotty Strutley,0.0,10.0,1,2023-07-31,2023-08-07
875124,CUST7123,Female,25,Miscellaneous,81.88,Canada,Drinking Coco,Barr Faughny,0.0,10.0,1,2025-03-13,2025-03-19
230011,CUST9914,Male,23,Miscellaneous,94.47,USA,Milk Bars,Oby Sorrel,0.0,10.0,1,2024-06-26,2024-06-29
611528,CUST6754,Female,61,Miscellaneous,57.34,UK,Orange Choco,Oby Sorrel,0.0,10.0,1,2023-12-10,2023-12-14
332919,CUST1236,Male,49,Miscellaneous,64.83,Canada,Peanut Butter Cubes,Curtice Advani,0.0,10.0,1,2023-05-22,2023-05-26
445117,CUST9060,Female,61,Miscellaneous,25.97,India,White Choc,Gigi Bohling,0.0,10.0,1,2023-09-16,2023-09-19
787925,CUST4860,Male,49,Miscellaneous,89.61,Canada,Choco Coated Almonds,Husein Augar,0.0,10.0,1,2023-04-08,2023-04-15
101741,CUST5510,Male,35,Miscellaneous,14.62,India,Choco Coated Almonds,Wilone O'Kielt,0.0,10.0,1,2024-01-23,2024-01-27
379072,CUST4662,Female,19,Miscellaneous,92.56,New Zealand,Baker's Choco Chips,Wilone O'Kielt,0.0,10.0,1,2024-09-13,2024-09-16
482431,CUST3756,Male,56,Miscellaneous,22.82,UK,Choco Coated Almonds,Kaine Padly,0.0,10.0,1,2023-06-11,2023-06-16
415091,CUST3577,Female,53,Miscellaneous,18.93,New Zealand,Organic Choco Syrup,Dennison Crosswaite,0.0,10.0,1,2024-10-23,2024-10-27
266273,CUST8359,Male,65,Miscellaneous,33.28,Canada,After Nines,Kelci Walkden,0.0,10.0,1,2024-01-25,2024-01-31
255464,CUST7590,Female,57,Miscellaneous,71.46,Australia,Baker's Choco Chips,Van Tuxwell,0.0,10.0,1,2024-01-16,2024-01-23
988943,CUST3577,Male,42,Miscellaneous,92.24,New Zealand,Peanut Butter Cubes,Husein Augar,0.0,10.0,1,2024-10-07,2024-10-12
379923,CUST1085,Female,41,Miscellaneous,47.47,UK,Caramel Stuffed Bars,Kaine Padly,0.0,10.0,1,2024-04-16,2024-04-23
455626,CUST9534,Male,51,Miscellaneous,17.7,UK,Drinking Coco,Jehu Rudeforth,0.0,10.0,1,2024-06-05,2024-06-08
570270,CUST9127,Male,65,Miscellaneous,13.87,India,Manuka Honey Choco,Beverie Moffet,0.0,10.0,1,2023-07-25,2023-07-31
150131,CUST4751,Male,60,Miscellaneous,82.68,UK,Choco Coated Almonds,Gunar Cockshoot,0.0,10.0,1,2025-02-10,2025-02-17
844865,CUST1838,Male,18,Miscellaneous,21.41,UK,Smooth Sliky Salty,Gunar Cockshoot,0.0,10.0,1,2025-01-12,2025-01-18
592229,CUST8300,Male,26,Miscellaneous,22.68,Canada,Orange Choco,Camilla Castle,0.0,10.0,1,2023-07-12,2023-07-19
162458,CUST1063,Male,29,Miscellaneous,88.18,UK,85% Dark Bars,Jehu Rudeforth,0.0,10.0,1,2024-12-12,2024-12-15
201267,CUST9430,Female,59,Miscellaneous,71.87,UK,70% Dark Bites,Oby Sorrel,0.0,10.0,1,2024-09-29,2024-10-04
659090,CUST8003,Male,25,Miscellaneous,32.13,UK,99% Dark & Pure,Kelci Walkden,0.0,10.0,1,2024-12-09,2024-12-13
909830,CUST1907,Female,29,Miscellaneous,64.54,New Zealand,After Nines,Gigi Bohling,0.0,10.0,1,2023-08-01,2023-08-08
800539,CUST6738,Female,54,Miscellaneous,12.73,Australia,50% Dark Bites,Oby Sorrel,0.0,10.0,1,2025-03-08,2025-03-13
877175,CUST2239,Male,47,Miscellaneous,79.89,Canada,50% Dark Bites,Oby Sorrel,0.0,10.0,1,2023-05-11,2023-05-18
476315,CUST5811,Male,19,Miscellaneous,47.53,USA,White Choc,Barr Faughny,0.0,10.0,1,2023-11-29,2023-12-04
589256,CUST6056,Male,20,Miscellaneous,91.76,New Zealand,99% Dark & Pure,Rafaelita Blaksland,0.0,10.0,1,2024-08-30,2024-09-02
877104,CUST6091,Male,45,Miscellaneous,96.09,Australia,Caramel Stuffed Bars,Curtice Advani,0.0,10.0,1,2023-12-14,2023-12-19
347350,CUST6321,Female,33,Miscellaneous,96.78,New Zealand,85% Dark Bars,Curtice Advani,0.0,10.0,1,2024-03-26,2024-03-31
219404,CUST1427,Female,62,Miscellaneous,69.34,New Zealand,Smooth Sliky Salty,Barr Faughny,0.0,10.0,1,2025-02-27,2025-03-02
717268,CUST8078,Male,38,Miscellaneous,78.87,UK,85% Dark Bars,Ches Bonnell,0.0,10.0,1,2024-11-12,2024-11-17
187033,CUST2526,Male,26,Miscellaneous,61.79,Australia,Drinking Coco,Dennison Crosswaite,0.0,10.0,1,2023-08-13,2023-08-18
219427,CUST8286,Male,40,Miscellaneous,99.03,USA,Milk Bars,Roddy Speechley,0.0,10.0,1,2025-02-01,2025-02-06
534368,CUST3578,Female,21,Miscellaneous,56.01,India,After Nines,Jan Morforth,0.0,10.0,1,2024-05-18,2024-05-24
979505,CUST3404,Female,22,Miscellaneous,16.77,USA,After Nines,Gunar Cockshoot,0.0,10.0,1,2023-05-27,2023-06-03
437293,CUST6725,Female,41,Miscellaneous,97.3,India,Orange Choco,Ches Bonnell,0.0,10.0,1,2024-12-29,2025-01-01
662288,CUST8016,Male,37,Miscellaneous,40.89,UK,Manuka Honey Choco,Mallorie Waber,0.0,10.0,1,2024-03-26,2024-03-29
563930,CUST5633,Male,18,Miscellaneous,52.13,Australia,Raspberry Choco,Barr Faughny,0.0,10.0,1,2024-12-16,2024-12-20
712773,CUST1320,Female,54,Miscellaneous,67.05,USA,Drinking Coco,Wilone O'Kielt,0.0,10.0,1,2023-11-27,2023-11-30
921105,CUST3090,Female,54,Miscellaneous,81.79,India,Eclairs,Wilone O'Kielt,0.0,10.0,1,2024-08-20,2024-08-23
318060,CUST2570,Female,30,Miscellaneous,68.65,India,After Nines,Wilone O'Kielt,0.0,10.0,1,2024-03-28,2024-04-03
962108,CUST4949,Male,31,Miscellaneous,45.43,India,99% Dark & Pure,Kelci Walkden,0.0,10.0,1,2024-09-26,2024-09-29
270743,CUST2996,Female,61,Miscellaneous,58.11,Canada,Spicy Special Slims,Gunar Cockshoot,0.0,10.0,1,2023-04-01,2023-04-07
456955,CUST9096,Male,40,Miscellaneous,74.46,Canada,Peanut Butter Cubes,Madelene Upcott,0.0,10.0,1,2024-11-25,2024-12-02
265943,CUST9013,Female,52,Miscellaneous,87.31,New Zealand,Eclairs,Kaine Padly,0.0,10.0,1,2023-09-27,2023-10-02
518281,CUST4622,Male,27,Miscellaneous,64.46,New Zealand,Drinking Coco,Ches Bonnell,0.0,10.0,1,2025-02-15,2025-02-21
615855,CUST8491,Female,56,Miscellaneous,23.27,UK,Drinking Coco,Curtice Advani,0.0,10.0,1,2024-03-23,2024-03-27
549655,CUST2504,Female,35,Miscellaneous,14.31,India,Raspberry Choco,Kelci Walkden,0.0,10.0,1,2024-08-19,2024-08-23
639492,CUST6177,Male,36,Miscellaneous,83.6,Australia,Choco Coated Almonds,Dotty Strutley,0.0,10.0,1,2024-11-17,2024-11-22
158122,CUST3093,Male,53,Miscellaneous,16.84,UK,50% Dark Bites,Kaine Padly,0.0,10.0,1,2023-08-15,2023-08-20
694946,CUST2436,Male,19,Miscellaneous,64.56,Canada,Choco Coated Almonds,Roddy Speechley,0.0,10.0,1,2024-12-18,2024-12-25
942714,CUST1399,Female,35,Miscellaneous,21.52,India,50% Dark Bites,Ches Bonnell,0.0,10.0,1,2023-08-03,2023-08-10
450053,CUST4808,Male,30,Miscellaneous,70.47,Canada,Peanut Butter Cubes,Oby Sorrel,0.0,10.0,1,2023-12-13,2023-12-18
993553,CUST6407,Male,40,Miscellaneous,59.54,UK,White Choc,Oby Sorrel,0.0,10.0,1,2023-05-18,2023-05-23
931507,CUST1930,Female,43,Miscellaneous,37.36,India,After Nines,Barr Faughny,0.0,10.0,1,2024-07-02,2024-07-08
180623,CUST7612,Female,44,Miscellaneous,46.37,Canada,Smooth Sliky Salty,Wilone O'Kielt,0.0,10.0,1,2024-06-16,2024-06-21
386531,CUST8434,Male,39,Miscellaneous,53.12,India,Mint Chip Choco,Rafaelita Blaksland,0.0,10.0,1,2024-12-05,2024-12-08
827826,CUST6050,Male,33,Miscellaneous,45.41,Canada,99% Dark & Pure,Rafaelita Blaksland,0.0,10.0,1,2024-12-27,2025-01-02
482517,CUST1888,Male,54,Miscellaneous,42.06,Australia,70% Dark Bites,Van Tuxwell,0.0,10.0,1,2023-10-20,2023-10-24
295082,CUST7407,Female,57,Miscellaneous,18.76,USA,70% Dark Bites,Beverie Moffet,0.0,10.0,1,2024-05-16,2024-05-19
244987,CUST7476,Female,49,Miscellaneous,74.12,Canada,Orange Choco,Barr Faughny,0.0,10.0,1,2025-01-15,2025-01-19
488882,CUST7003,Male,53,Miscellaneous,36.59,Australia,85% Dark Bars,Roddy Speechley,0.0,10.0,1,2023-08-30,2023-09-02
587878,CUST9034,Male,57,Miscellaneous,40.81,India,Spicy Special Slims,Oby Sorrel,0.0,10.0,1,2024-04-06,2024-04-12
812321,CUST3105,Female,37,Miscellaneous,39.31,UK,Manuka Honey Choco,Jan Morforth,0.0,10.0,1,2023-09-11,2023-09-14
880390,CUST1596,Female,57,Miscellaneous,32.84,Australia,After Nines,Kaine Padly,0.0,10.0,1,2024-05-13,2024-05-18
272240,CUST4948,Female,44,Miscellaneous,95.01,Canada,Fruit & Nut Bars,Wilone O'Kielt,0.0,10.0,1,2024-12-04,2024-12-07
552335,CUST2122,Male,64,Miscellaneous,46.09,UK,Milk Bars,Wilone O'Kielt,0.0,10.0,1,2023-07-07,2023-07-13
143922,CUST3793,Female,18,Miscellaneous,39.33,Canada,Fruit & Nut Bars,Oby Sorrel,0.0,10.0,1,2023-03-29,2023-04-03
909881,CUST8886,Male,22,Miscellaneous,46.33,USA,Baker's Choco Chips,Dennison Crosswaite,0.0,10.0,1,2024-05-02,2024-05-09
472440,CUST6680,Female,50,Miscellaneous,36.89,USA,Almond Choco,Madelene Upcott,0.0,10.0,1,2024-10-19,2024-10-22
262434,CUST6835,Male,59,Miscellaneous,93.92,New Zealand,50% Dark Bites,Van Tuxwell,0.0,10.0,1,2025-02-18,2025-02-21
907966,CUST2863,Male,64,Miscellaneous,18.02,Canada,Caramel Stuffed Bars,Karlen McCaffrey,0.0,10.0,1,2023-05-13,2023-05-20
187359,CUST5506,Male,19,Miscellaneous,85.15,Australia,Raspberry Choco,Madelene Upcott,0.0,10.0,1,2023-09-25,2023-09-28
791676,CUST9563,Male,54,Miscellaneous,99.07,UK,Spicy Special Slims,Rafaelita Blaksland,0.0,10.0,1,2024-01-04,2024-01-07
291288,CUST6312,Male,44,Miscellaneous,30.91,UK,Peanut Butter Cubes,Curtice Advani,0.0,10.0,1,2023-05-28,2023-06-04
733509,CUST3004,Female,27,Miscellaneous,77.32,New Zealand,White Choc,Kelci Walkden,0.0,10.0,1,2023-11-29,2023-12-05
291193,CUST5506,Female,63,Miscellaneous,35.31,Canada,Fruit & Nut Bars,Beverie Moffet,0.0,10.0,1,2025-02-12,2025-02-18
194883,CUST8897,Female,30,Miscellaneous,85.68,India,White Choc,Mallorie Waber,0.0,10.0,1,2024-09-25,2024-09-30
579770,CUST3582,Male,39,Miscellaneous,75.4,UK,Drinking Coco,Brien Boise,0.0,10.0,1,2023-11-22,2023-11-29
604056,CUST5270,Female,31,Miscellaneous,75.01,India,Peanut Butter Cubes,Jehu Rudeforth,0.0,10.0,1,2023-12-29,2024-01-04
524503,CUST5558,Female,28,Miscellaneous,34.27,USA,Almond Choco,Oby Sorrel,0.0,10.0,1,2023-04-09,2023-04-16
203314,CUST3362,Male,27,Miscellaneous,19.22,India,Eclairs,Husein Augar,0.0,10.0,1,2023-04-07,2023-04-13
825347,CUST5621,Male,34,Miscellaneous,40.51,UK,Spicy Special Slims,Brien Boise,0.0,10.0,1,2023-04-12,2023-04-19
452883,CUST2824,Female,33,Miscellaneous,95.04,Australia,Manuka Honey Choco,Oby Sorrel,0.0,10.0,1,2024-04-24,2024-05-01
904065,CUST1050,Male,58,Miscellaneous,51.98,India,White Choc,Beverie Moffet,0.0,10.0,1,2023-07-28,2023-08-04
271284,CUST6469,Male,39,Miscellaneous,76.03,India,Almond Choco,Ches Bonnell,0.0,10.0,1,2023-04-28,2023-05-01
302698,CUST4151,Male,23,Miscellaneous,80.35,Australia,Smooth Sliky Salty,Gigi Bohling,0.0,10.0,1,2023-06-06,2023-06-11
157222,CUST7556,Male,60,Miscellaneous,58.56,USA,85% Dark Bars,Camilla Castle,0.0,10.0,1,2025-03-11,2025-03-16
455127,CUST4476,Male,60,Miscellaneous,83.79,USA,Eclairs,Camilla Castle,0.0,10.0,1,2024-07-04,2024-07-11
851777,CUST7156,Male,61,Miscellaneous,57.29,New Zealand,White Choc,Madelene Upcott,0.0,10.0,1,2024-11-15,2024-11-19
345442,CUST6030,Female,26,Miscellaneous,78.38,India,After Nines,Van Tuxwell,0.0,10.0,1,2023-11-11,2023-11-16
866116,CUST5894,Female,64,Miscellaneous,33.69,India,Orange Choco,Husein Augar,0.0,10.0,1,2024-02-26,2024-03-04
202930,CUST1014,Female,61,Miscellaneous,67.9,India,Almond Choco,Jehu Rudeforth,0.0,10.0,1,2024-03-27,2024-04-01
306526,CUST4621,Male,28,Miscellaneous,89.74,Australia,Raspberry Choco,Karlen McCaffrey,0.0,10.0,1,2024-03-15,2024-03-18
516963,CUST7744,Female,37,Miscellaneous,28.32,New Zealand,99% Dark & Pure,Camilla Castle,0.0,10.0,1,2023-10-10,2023-10-14
533534,CUST7997,Male,29,Miscellaneous,45.63,Australia,Orange Choco,Gigi Bohling,0.0,10.0,1,2024-06-25,2024-06-29
996744,CUST6124,Male,35,Miscellaneous,14.46,UK,Drinking Coco,Kelci Walkden,0.0,10.0,1,2024-08-23,2024-08-30
204287,CUST6753,Female,23,Miscellaneous,73.95,Canada,Caramel Stuffed Bars,Mallorie Waber,0.0,10.0,1,2024-07-08,2024-07-14
134551,CUST8830,Male,49,Miscellaneous,81.18,Australia,Organic Choco Syrup,Husein Augar,0.0,10.0,1,2024-12-15,2024-12-20
654544,CUST8540,Female,51,Miscellaneous,80.69,Australia,White Choc,Brien Boise,0.0,10.0,1,2024-11-19,2024-11-22
719723,CUST5933,Female,29,Miscellaneous,89.32,India,Peanut Butter Cubes,Dotty Strutley,0.0,10.0,1,2024-05-27,2024-06-03
490583,CUST2415,Male,61,Miscellaneous,8.95,UK,99% Dark & Pure,Dennison Crosswaite,0.0,10.0,1,2024-08-15,2024-08-19
777909,CUST5948,Male,45,Miscellaneous,82.38,New Zealand,50% Dark Bites,Gigi Bohling,0.0,10.0,1,2025-01-28,2025-02-02
687435,CUST5626,Female,46,Miscellaneous,29.32,USA,Milk Bars,Gigi Bohling,0.0,10.0,1,2024-03-09,2024-03-14
791897,CUST8473,Male,36,Miscellaneous,93.88,UK,Caramel Stuffed Bars,Brien Boise,0.0,10.0,1,2023-03-22,2023-03-29
232951,CUST8223,Male,52,Miscellaneous,39.55,New Zealand,Peanut Butter Cubes,Curtice Advani,0.0,10.0,1,2024-04-22,2024-04-27
208252,CUST1707,Male,59,Miscellaneous,16.36,New Zealand,50% Dark Bites,Curtice Advani,0.0,10.0,1,2025-03-06,2025-03-11
796238,CUST5317,Male,33,Miscellaneous,37.51,Canada,Drinking Coco,Beverie Moffet,0.0,10.0,1,2023-07-04,2023-07-08
559327,CUST2446,Female,31,Miscellaneous,32.36,USA,Caramel Stuffed Bars,Barr Faughny,0.0,10.0,1,2024-02-09,2024-02-15
140892,CUST8723,Female,42,Miscellaneous,79.33,Canada,Almond Choco,Mallorie Waber,0.0,10.0,1,2024-07-08,2024-07-14
495189,CUST5802,Female,26,Miscellaneous,64.22,USA,Drinking Coco,Oby Sorrel,0.0,10.0,1,2025-01-26,2025-02-02
453515,CUST5377,Male,31,Miscellaneous,6.39,New Zealand,Eclairs,Brien Boise,0.0,10.0,1,2024-11-09,2024-11-12
466452,CUST7329,Male,29,Miscellaneous,14.72,New Zealand,Choco Coated Almonds,Gunar Cockshoot,0.0,10.0,1,2024-11-14,2024-11-18
269735,CUST6120,Female,24,Miscellaneous,35.62,UK,Spicy Special Slims,Gunar Cockshoot,0.0,10.0,1,2024-04-12,2024-04-16
933799,CUST6713,Female,39,Miscellaneous,15.87,USA,After Nines,Curtice Advani,0.0,10.0,1,2024-11-12,2024-11-18
496812,CUST6854,Male,27,Miscellaneous,60.2,India,Choco Coated Almonds,Oby Sorrel,0.0,10.0,1,2024-11-22,2024-11-26
663657,CUST4205,Female,63,Miscellaneous,29.37,Australia,Peanut Butter Cubes,Ches Bonnell,0.0,10.0,1,2024-12-26,2024-12-30
569697,CUST5269,Female,43,Miscellaneous,98.12,Australia,Spicy Special Slims,Oby Sorrel,0.0,10.0,1,2023-07-31,2023-08-04
581744,CUST6843,Male,41,Miscellaneous,56.18,Canada,Manuka Honey Choco,Jehu Rudeforth,0.0,10.0,1,2025-01-09,2025-01-13
419496,CUST1624,Female,30,Miscellaneous,22.36,Canada,Drinking Coco,Camilla Castle,0.0,10.0,1,2023-10-15,2023-10-20
936310,CUST2384,Male,61,Miscellaneous,16.17,USA,Spicy Special Slims,Kaine Padly,0.0,10.0,1,2025-02-01,2025-02-07
832638,CUST9305,Male,58,Miscellaneous,49.15,New Zealand,70% Dark Bites,Marney O'Breen,0.0,10.0,1,2024-10-18,2024-10-22
546814,CUST3145,Female,54,Miscellaneous,68.66,New Zealand,99% Dark & Pure,Roddy Speechley,0.0,10.0,1,2023-07-30,2023-08-03
325618,CUST6541,Female,39,Miscellaneous,54.82,New Zealand,85% Dark Bars,Oby Sorrel,0.0,10.0,1,2024-12-14,2024-12-21
398725,CUST4458,Female,33,Miscellaneous,23.31,New Zealand,Orange Choco,Dotty Strutley,0.0,10.0,1,2024-08-17,2024-08-22
213896,CUST3964,Female,48,Miscellaneous,46.21,New Zealand,Almond Choco,Andria Kimpton,0.0,10.0,1,2023-10-09,2023-10-12
